,words_per_comment,variance_of_word_counts,i-e,n-s,t-f,j-p,0,1,2
5080,22.18,130.25439999999998,0,0,1,1,13.868599,31.769247,37.00121
5081,28.96,103.81640000000002,0,0,1,0,29.40856,36.7057,42.228554
5082,19.46,191.3664,0,0,1,1,17.192911,29.350403,43.456104
5083,15.2,207.74760000000003,0,0,1,1,20.056314,17.453098,45.32695
5084,9.8,121.5716,0,0,0,1,23.415607,11.272579,47.14444
5085,26.56,183.12839999999997,0,0,1,0,46.983074,42.489563,39.224842
5086,20.52,179.05,0,0,0,1,25.29351,27.88278,24.446371
5087,20.96,234.69640000000004,0,0,1,0,33.502777,54.058327,39.142605
5088,23.14,203.4256,0,0,1,0,27.642946,37.80216,44.150574
5089,27.88,123.64040000000001,0,0,1,0,42.241806,22.813055,31.194054
5090,11.24,221.6516,0,0,1,1,41.42417,16.887299,42.85973
5091,28.0,79.4196,0,0,1,0,19.339737,19.390347,40.94463
5092,34.0,50.2596,0,0,1,1,52.912907,26.34513,40.00415
5093,24.74,160.5216,0,0,1,1,41.771248,25.211607,35.62989
5094,19.06,137.15886134067955,0,1,1,1,22.414532,16.174664,49.76027
5095,15.72,206.05,0,1,1,1,44.815903,18.785282,15.116537
5096,24.94,157.3536,1,0,1,1,48.06134,34.051228,37.411015
5097,6.62,108.27999999999999,0,0,1,0,7.8372974,20.357822,36.649662
5098,32.76,82.23240000000001,0,0,1,1,46.140274,32.165028,45.687912
5099,26.72,110.28999999999998,0,0,1,0,27.578653,54.20133,30.624588
5100,27.62,132.16000000000003,1,0,0,1,39.76782,16.255112,16.863365
5101,31.74,51.2016,0,0,0,0,21.402256,42.8317,18.826067
5102,26.32,155.92999999999998,0,0,0,0,19.989141,44.173153,18.43286
5103,27.6,139.80360000000002,0,0,1,1,37.63462,34.984383,42.711197
5104,26.36,163.22439999999997,0,0,1,0,26.6731,13.646397,9.73307
5105,28.62,124.83999999999997,0,0,0,0,27.482113,36.296165,8.640705
5106,28.32,117.64160000000001,1,0,0,1,33.31629,32.55165,22.125038
5107,28.76,144.6724,0,1,0,0,47.044693,34.488594,30.313389
5108,13.4,146.6756,0,0,1,1,14.807563,26.318153,41.759796
5109,25.1,124.9136,1,0,0,0,27.696974,33.15422,14.820422
5110,31.16,62.64040000000001,0,0,1,1,48.80405,23.51181,35.15188
5111,27.88,139.63265306122452,0,0,1,1,30.596388,18.715826,58.830208
5112,17.76,154.6416,0,0,1,1,40.12455,27.359642,18.421469
5113,25.22,159.36,0,1,1,1,34.747486,35.85029,38.9897
5114,21.98,169.79840000000002,0,0,1,1,27.681866,19.666414,47.0055
5115,28.64,87.43560000000001,0,0,1,0,40.25746,39.982178,2.5357647
5116,22.5,173.16960000000003,1,0,1,0,31.736444,18.662573,24.11164
5117,17.06,202.75840000000005,1,0,0,1,26.87721,33.747375,38.429695
5118,27.8,124.13160000000002,1,0,1,1,29.66382,46.06656,9.4565735
5119,25.66,168.99039999999997,1,0,1,1,27.976234,45.33552,12.941706
5120,28.88,125.68039999999999,1,0,0,0,28.971897,18.59947,6.450178
5121,13.52,198.2724609375,0,0,0,1,15.136014,25.884642,37.31488
5122,22.04,181.8596,0,0,0,0,22.59391,26.496223,34.71893
5123,21.9,192.7856,1,0,0,0,15.897004,39.66651,25.50672
5124,28.76,149.0724,0,0,1,1,27.835424,16.295677,61.37181
5125,30.28,134.3124,0,0,1,1,37.107166,28.805574,35.61087
5126,28.14,106.58559999999997,0,0,1,0,37.24278,25.564981,17.818283
5127,24.66,126.2304,1,0,0,1,35.717392,21.867897,18.683395
5128,32.28,63.7924,1,0,1,0,42.4333,45.55827,42.86335
5129,24.2,133.5476,0,0,1,1,19.052242,26.699429,21.398628
5130,28.32,112.32999999999998,0,0,1,0,28.36449,52.51305,33.80654
5131,29.26,104.8224,0,0,0,0,27.083208,42.35256,24.136045
5132,29.74,124.1216,0,0,0,0,32.48272,9.388594,52.739697
5133,30.54,132.3296,0,0,0,1,29.93445,32.564644,38.739723
5134,17.78,160.2224,0,0,0,0,38.709396,20.535717,6.2311497
5135,16.48,194.24839999999998,0,0,0,1,15.296871,26.49831,35.100723
5136,21.26,180.5424,0,0,0,0,23.949749,10.173792,44.610634
5137,26.54,140.2096,0,0,0,0,20.005878,39.583263,26.454283
5138,27.44,143.24360000000001,0,0,0,0,29.635353,48.25267,18.976612
5139,29.72,58.68999999999999,1,0,1,0,28.934994,23.562952,29.263477
5140,20.96,182.41639999999998,1,0,0,0,12.821058,32.389538,20.197895
5141,22.18,222.5744,1,0,1,1,32.19591,14.93448,55.681984
5142,27.46,140.5664,1,0,1,1,44.916393,41.036083,32.984142
5143,33.06,22.9584,0,0,1,0,37.32322,37.709904,5.2685204
5144,24.94,109.3936,1,0,1,1,14.495935,33.96077,42.00864
5145,22.96,119.53599048185603,0,0,0,0,29.524206,13.949001,55.978844
5146,30.28,54.392399999999995,1,0,0,1,31.330276,13.873035,54.113594
5147,18.68,152.78440000000003,0,0,0,0,34.763218,18.95911,52.92332
5148,29.34,111.8576,0,0,1,1,50.936256,28.595499,34.930836
5149,31.1,83.1136,0,0,1,1,51.11429,31.8027,15.728728
5150,27.24,172.13159999999996,0,0,1,0,41.318573,55.608013,32.939457
5151,15.12,89.73,0,0,1,1,5.476433,20.921741,35.457657
5152,33.84,49.5476,0,0,1,0,45.80874,49.550743,28.519243
5153,24.96,157.69639999999998,0,0,0,1,22.619038,26.947016,21.528755
5154,20.6,123.68360000000001,0,0,0,1,23.47731,12.988359,49.61081
5155,23.68,177.5620659722222,1,0,1,0,50.917137,33.862614,34.803257
5156,22.22,138.04,0,0,0,0,20.149523,42.18689,17.0924
5157,23.64,140.2756,0,0,0,1,29.844479,27.332298,16.850151
5158,26.68,149.78439999999998,0,1,1,0,17.596703,47.494156,34.99878
5159,14.96,109.25640000000001,0,0,0,0,18.544657,23.444462,32.83713
5160,29.7,102.0176,0,0,1,1,22.708996,17.410515,50.481102
5161,23.14,191.14559999999997,0,1,0,1,46.771423,29.387274,9.293655
5162,26.7,168.0576,1,1,0,0,35.411602,15.333773,49.774437
5163,25.22,130.28,0,0,1,0,34.571533,30.729574,19.633461
5164,24.7,152.9776,1,0,0,0,23.099728,17.703014,28.266674
5165,14.56,167.12839999999997,1,0,1,0,17.528149,23.074125,36.238148
5166,35.08,6.8164,0,0,1,0,44.577835,51.341953,30.421051
5167,23.86,167.09440000000004,0,0,0,1,26.720882,21.506428,38.01895
5168,22.16,157.24039999999997,1,1,0,0,30.4841,22.771559,40.381226
5169,28.7,104.69760000000001,0,0,1,1,27.26219,45.67033,41.263165
5170,15.2,244.22760000000002,0,0,0,1,17.335926,22.565952,39.626457
5171,22.68,222.5444,1,0,0,1,34.209427,18.10115,21.660164
5172,23.74,191.57,0,0,1,1,34.999836,27.317215,42.95904
5173,23.66,164.9104,0,0,1,0,17.290874,26.655731,12.441193
5174,22.46,170.1264,0,0,0,0,19.547852,37.488323,27.332376
5175,22.04,187.9796,0,0,0,1,29.824272,11.245831,60.35659
5176,26.46,124.72639999999997,1,1,1,0,47.02356,30.213362,23.219986
5177,26.56,145.0084,1,0,0,1,27.657293,19.976242,35.601784
5178,22.52,182.25,0,0,1,1,40.99323,26.903042,18.340925
5179,14.5,142.04959999999997,1,0,0,0,29.431648,56.782104,27.328266
5180,23.04,190.77960000000002,0,0,1,0,19.758743,34.344715,25.97307
5181,8.08,179.2930056710775,1,0,0,0,31.641033,31.719423,4.2185802
5182,28.68,105.1444,0,0,0,0,21.915102,39.291008,10.569853
5183,23.14,136.4256,0,0,0,1,22.8921,30.555279,27.487597
5184,28.92,135.57,0,0,1,0,41.504642,44.883736,13.289743
5185,29.72,126.69,1,0,1,1,52.074062,32.6546,29.152473
5186,32.48,110.16840000000002,0,0,1,0,25.014927,16.053453,40.836403
5187,28.34,150.5376,1,0,1,1,40.29683,39.05995,33.37702
5188,30.66,54.59040000000001,0,0,1,0,34.799576,52.459553,22.073002
5189,29.84,111.9876,0,0,1,1,24.371143,45.666466,40.196068
5190,27.94,110.71359999999999,0,1,0,1,35.354977,27.343708,28.74963
5191,28.82,165.56,0,0,1,1,50.690567,32.079803,49.216644
5192,23.12,152.85,1,0,1,1,31.45338,43.030823,22.910353
5193,29.24,107.9316,0,0,1,0,38.05451,23.761562,27.113918
5194,29.96,118.81640000000002,1,1,1,1,16.651356,32.854893,35.459435
5195,22.3,148.3216,0,0,1,0,29.537453,9.030546,57.68988
5196,19.28,139.7524,1,0,0,1,25.638649,16.564886,24.051367
5197,24.84,192.38760000000002,1,0,0,1,37.810925,12.328705,18.69754
5198,12.96,140.49640000000002,0,0,0,1,11.266056,44.452324,38.99946
5199,19.92,153.01,0,0,0,1,27.558798,9.370222,48.666832
5200,26.58,157.5664,0,0,1,1,46.681484,18.238169,42.131348
5201,5.88,203.8548752834467,1,1,0,1,8.212723,27.349257,28.375002
5202,26.6,178.24360000000001,0,0,1,1,49.8273,33.91534,45.109276
5203,27.44,131.1636,0,1,1,0,44.149048,27.101822,6.976303
5204,21.38,146.92768444119795,1,0,0,1,22.21096,25.561066,25.258284
5205,21.34,192.5376,1,0,1,1,43.091103,42.190384,28.069569
5206,26.84,129.3476,1,0,1,1,31.91796,15.918246,30.048903
5207,19.04,222.21959999999999,0,0,1,1,34.961357,24.0486,43.811268
5208,24.08,146.97639999999998,1,0,1,1,39.0438,33.817787,18.111908
5209,16.76,194.4724,1,0,0,0,28.328377,10.253862,34.011116
5210,27.08,155.9764,1,0,0,1,38.955807,12.038315,20.599659
5211,22.68,151.02439999999999,0,0,0,1,37.878433,20.992031,32.477055
5212,19.36,162.62439999999998,1,0,0,1,39.162643,12.671963,23.903044
5213,28.5,122.24959999999999,0,0,0,1,29.692972,31.915651,19.550152
5214,20.58,204.2084,1,0,0,0,18.591734,24.178291,32.351852
5215,21.78,174.06240000000003,0,0,1,0,39.40758,34.631226,8.083063
5216,25.28,126.9524,0,0,1,0,37.790096,28.34263,15.980167
5217,26.6,165.2836,0,0,1,1,49.018066,25.881304,36.56758
5218,19.24,144.53159999999997,0,0,0,0,37.525963,21.493498,7.3744526
5219,21.98,167.6784,0,0,1,0,30.613775,47.724266,36.81939
5220,23.24,109.13159999999999,0,0,1,1,37.326168,27.702671,2.7800083
5221,36.94,34.1136,0,0,1,1,33.81245,35.13228,27.190918
5222,33.98,38.5584,0,1,1,0,54.37365,38.527843,38.024727
5223,23.3,145.3616,0,0,1,0,31.045376,57.236725,37.725002
5224,31.42,82.36,0,0,1,1,47.469303,37.994892,47.193817
5225,29.38,87.39040000000001,0,0,1,0,37.34975,42.08468,8.792206
5226,21.6,172.6036,1,0,0,1,37.567955,9.225052,24.330315
5227,22.22,195.8,0,1,1,1,42.88144,32.846733,10.024548
5228,21.72,176.40999999999997,0,0,1,1,45.583206,20.216248,41.398304
5229,13.6,211.5264,0,0,1,1,12.379089,26.78463,38.941074
5230,24.66,185.3904,0,0,1,0,38.796585,56.135723,34.75899
5231,15.24,197.2916,0,0,1,1,47.03257,19.468697,43.390762
5232,15.04,123.2996,0,0,0,0,28.700785,30.94241,6.206421
5233,32.04,36.7796,0,0,1,1,24.793207,23.571032,30.550497
5234,26.02,163.2,0,0,1,1,34.22998,11.991245,58.123985
5235,20.34,208.09759999999997,0,0,0,0,28.029297,14.046631,54.057762
5236,29.6,120.5636,0,0,0,1,43.247936,32.38592,54.514336
5237,27.74,97.3616,1,0,0,0,31.759066,43.08693,23.348362
5238,19.04,141.8596,0,0,0,0,22.507145,49.28444,16.085712
5239,32.2,95.4676,0,0,0,1,32.930466,29.17492,27.660456
5240,23.66,178.47040000000004,1,0,0,1,39.788345,12.538267,15.906849
5241,10.82,184.64489795918365,0,0,1,0,8.113079,31.413502,38.034733
5242,10.68,121.8304,0,0,1,0,22.565716,13.003632,48.727215
5243,24.06,187.0384,0,0,1,1,33.08564,29.014084,46.796745
5244,29.56,105.3284,1,0,1,0,31.573917,40.72333,42.86403
5245,20.22,182.8,0,0,1,1,34.753864,41.12507,40.580116
5246,26.42,160.32000000000005,1,0,1,1,23.08535,52.86166,17.24511
5247,27.8,110.8916,0,0,0,1,28.297018,29.274427,18.107933
5248,14.64,164.27560000000003,0,0,0,0,30.963734,18.84496,29.373497
5249,6.1,45.376400000000004,0,0,0,0,4.8157635,21.894505,37.305943
5250,33.32,48.04999999999998,0,0,1,0,29.441467,37.245235,20.981491
5251,23.88,166.56039999999996,0,0,1,0,20.855972,37.227013,45.15856
5252,33.08,40.4564,0,1,0,1,30.26303,24.588535,38.437225
5253,32.96,32.096399999999996,0,0,0,0,38.40186,37.51637,1.0860882
5254,22.54,199.16257088846882,1,0,1,1,51.63271,41.59504,43.9299
5255,11.54,168.91666666666666,0,0,1,1,24.845726,12.136736,57.401978
5256,21.46,144.0864,0,0,0,1,15.580032,48.455574,32.58718
5257,3.76,66.2324,0,0,1,1,7.596836,21.62226,35.688175
5258,20.04,216.6,1,0,0,1,30.867928,6.195225,25.502623
5259,26.44,156.2436,0,0,1,0,41.750145,24.561844,30.728678
5260,26.94,120.9936,0,0,1,1,31.970213,40.82659,47.35463
5261,15.7,195.77759999999998,0,0,0,1,13.65593,41.891003,39.61642
5262,18.8,211.13160000000005,0,0,0,1,28.646095,30.148836,24.74738
5263,23.66,141.8304,0,0,1,1,18.624569,17.735718,31.825006
5264,17.58,177.9264,1,1,0,0,32.595848,21.488518,4.3944283
5265,22.44,164.1636,0,1,0,0,33.354706,11.01552,31.430708
5266,13.7,116.2176,0,1,0,1,17.246466,20.32444,23.17315
5267,25.5,180.40959999999998,1,0,1,1,22.89883,15.541635,12.014557
5268,27.88,145.5204,0,0,1,1,16.106987,37.29914,52.800644
5269,16.14,158.7056,0,0,0,1,25.675337,16.640566,29.602783
5270,18.02,160.12,0,0,1,1,34.625107,26.228453,45.37422
5271,24.24,126.77160000000002,0,0,0,1,36.474625,28.586607,16.916325
5272,19.48,155.8884,1,0,0,0,4.9278374,35.811703,28.29957
5273,26.56,131.3684,0,0,1,1,47.875694,33.91062,39.94492
5274,16.9,229.31379962192818,0,0,1,1,12.697386,47.87865,43.01896
5275,27.08,126.5965909090909,1,0,1,1,54.80565,38.059464,31.713234
5276,27.86,137.9344,0,0,1,0,32.53686,14.570339,57.077072
5277,33.18,68.57440000000001,1,0,0,1,42.95259,17.881157,23.397106
5278,30.06,136.7184,1,0,1,1,38.86858,36.5751,30.20335
5279,31.18,91.8944,0,0,0,1,42.47035,23.774399,28.750658
5280,21.14,244.1056,1,0,1,1,26.606987,14.402029,54.7511
5281,28.28,118.95239999999998,0,0,1,1,35.990143,22.707825,52.804092
5282,28.78,108.0624,1,1,1,0,20.493404,19.984035,14.646767
5283,27.94,156.43359999999998,0,0,1,0,40.075657,41.953094,39.44054
5284,18.86,207.33439999999996,0,0,0,1,13.433617,34.57661,45.320225
5285,25.52,106.85,1,0,1,1,36.68379,17.265648,14.486057
5286,28.78,123.5424,0,0,0,0,37.902122,27.269577,12.55265
5287,16.0,151.4596,1,0,0,1,28.716791,30.892447,7.533396
5288,16.4,198.07560000000004,1,1,0,1,33.54905,14.864082,38.333664
5289,26.0,120.01960000000003,0,0,1,0,27.57983,49.076378,34.19884
5290,27.2,157.5076,1,0,1,1,40.581615,24.20568,2.8206825
5291,23.3,189.64159999999995,0,0,1,0,34.892883,23.69136,51.004444
5292,26.26,159.68055555555554,0,0,1,1,47.84738,36.179253,43.916546
5293,30.0,118.3796,0,1,1,1,41.33719,50.0767,41.73445
5294,18.76,150.75240000000002,0,1,0,1,21.102697,16.41156,13.04977
5295,17.68,138.4244,0,0,0,1,22.988802,20.093891,29.6373
5296,21.18,193.4144,1,0,0,1,20.924911,21.092373,9.871489
5297,28.38,91.67039999999999,0,0,0,1,29.351044,28.331493,17.341568
5298,27.28,117.3124,0,0,0,0,21.403297,36.000668,20.009668
5299,28.22,132.76,0,0,0,0,25.849216,44.385765,23.06792
5300,26.52,152.49,0,0,1,1,45.500126,20.338991,41.458847
5301,29.16,99.32040000000002,0,0,0,1,22.698456,18.123074,22.610977
5302,16.82,54.443786982248525,1,0,0,1,38.584114,42.17325,34.46557
5303,16.56,124.17814508723598,0,0,0,0,22.949305,24.181492,33.028973
5304,27.06,110.5184,1,0,0,1,32.74261,21.371677,25.416985
5305,21.16,184.7604,0,0,1,0,30.389458,50.09723,32.376003
5306,10.66,138.43040000000002,0,0,0,1,6.5511494,20.469635,33.19912
5307,13.92,164.77,0,0,1,1,19.557377,21.353508,43.034733
5308,29.9,115.50560000000002,1,0,0,1,28.99412,10.808712,54.98934
5309,27.62,100.28,0,0,0,1,33.844135,36.80009,6.7598495
5310,17.86,203.93439999999995,1,0,0,1,11.529228,46.735626,37.345657
5311,30.86,75.6144,0,0,1,0,27.094894,48.164734,17.550556
5312,20.52,117.84352399737017,1,0,1,1,46.972946,36.68998,35.37907
5313,24.22,195.00000000000003,0,0,1,1,34.916965,27.8614,43.04391
5314,30.96,87.2964,0,0,0,0,23.966917,39.21494,17.70962
5315,25.34,157.33759999999998,0,0,1,0,40.79886,46.374043,20.744843
5316,20.84,164.64455782312925,0,1,1,1,32.29815,29.716639,53.210297
5317,11.98,137.3984,0,0,1,1,11.039993,23.426514,37.271873
5318,21.86,160.13440000000003,0,1,1,1,11.672409,38.744724,45.31054
5319,15.66,139.59555555555553,0,0,1,0,29.61119,55.723408,31.107592
5320,21.88,171.54916897506928,0,0,1,0,47.57167,53.80212,30.505875
5321,25.08,128.21433267587113,1,0,0,1,38.120205,34.205894,14.686935
5322,32.62,67.75999999999999,0,1,0,0,32.0425,34.078537,32.296925
5323,7.58,79.70285714285717,0,0,1,0,7.16761,21.731874,35.18141
5324,27.1,137.5936,0,0,1,1,44.91578,26.40841,41.141582
5325,17.62,262.2155555555555,0,0,0,1,38.856915,31.407722,21.012455
5326,25.36,148.62439999999998,0,0,1,0,41.77353,45.180874,33.97127
5327,11.5,272.3401920438958,1,0,1,1,24.564152,8.576149,55.532784
5328,15.78,196.5424,0,0,1,1,19.489647,50.184937,24.094677
5329,22.76,170.15240000000003,0,0,1,1,23.721678,20.420021,9.917845
5330,28.18,122.37440000000001,0,0,1,1,46.774914,26.227654,46.906956
5331,18.18,182.37440000000004,0,0,0,1,29.206139,18.645508,39.57056
5332,22.76,181.4724,1,0,0,1,43.61667,19.585796,11.295801
5333,21.92,172.77551020408163,1,0,1,1,33.880024,40.435307,30.514679
5334,31.78,66.86240000000001,0,0,0,1,34.812008,33.71608,20.422245
5335,17.92,155.17000000000002,0,0,1,1,24.50438,26.906288,44.171333
5336,19.84,191.98760000000001,0,0,0,0,8.508175,25.21888,31.56686
5337,19.66,153.64506172839506,0,0,1,1,42.97221,27.415146,45.230766
5338,23.3,154.9216,0,0,1,1,49.42382,24.905416,45.012848
5339,28.34,55.49759999999999,0,0,0,0,18.870129,21.023407,29.989933
5340,19.28,155.51240000000004,0,0,0,0,14.242418,25.286417,19.385967
5341,33.4,39.2756,0,0,1,1,47.116066,36.921116,39.99264
5342,11.2,78.3858024691358,1,0,0,1,37.83165,12.49777,16.237682
5343,21.22,167.68,0,0,1,1,26.108154,20.481728,50.2557
5344,23.8,104.04937500000001,0,0,0,0,37.807133,28.530802,33.837173
5345,26.6,156.8036,0,1,1,0,34.56497,45.443836,31.11172
5346,27.76,64.5524,1,1,0,1,26.751514,13.403156,62.19601
5347,26.22,227.04000000000005,0,0,1,1,32.583748,27.924633,40.13726
5348,27.34,135.0176,0,1,0,1,44.64552,26.905262,10.831327
5349,28.74,110.4016,0,0,0,1,19.757465,17.235844,26.461823
5350,29.3,109.9616,1,0,1,1,46.38357,44.710533,38.605038
5351,18.4,144.1156,0,0,1,0,34.857727,51.941788,34.088444
5352,22.32,171.13,0,0,0,0,28.764393,46.6132,12.208702
5353,17.64,304.1956,0,0,1,1,25.330399,22.139832,37.978344
5354,13.28,115.4324,0,0,0,1,25.10817,30.840355,8.529455
5355,20.8,202.0916,0,0,0,0,24.49776,43.062378,29.224798
5356,30.92,90.21,1,0,1,1,32.318737,42.00458,42.652573
5357,22.8,96.41159999999999,1,0,0,1,24.403057,20.304903,-0.93829346
5358,16.52,164.61,0,0,1,0,28.318804,55.341934,32.935207
5359,25.84,130.26760000000002,0,0,1,0,39.708878,41.68922,31.694199
5360,27.68,173.2644,0,1,0,0,40.797455,33.661285,8.231485
5361,19.98,160.21640000000002,0,0,1,1,22.157104,16.301836,43.667866
5362,27.08,113.05640000000001,0,0,0,0,23.462929,44.021122,26.30421
5363,23.1,202.99360000000001,0,0,0,1,21.189564,45.17121,25.278362
5364,30.32,81.57,0,0,1,1,47.66063,32.532833,42.801003
5365,31.98,55.5584,0,0,1,0,32.137585,21.200094,4.831518
5366,31.06,44.7984,1,0,0,1,25.743324,41.5979,27.018826
5367,18.42,156.56000000000003,0,1,0,1,13.549557,26.84335,35.8942
5368,23.58,206.20640000000003,0,0,1,1,49.192917,33.330883,41.32905
5369,26.7,147.8176,0,0,0,0,44.470695,52.753128,24.964043
5370,20.52,207.57,0,0,1,1,32.16721,16.98346,59.162354
5371,30.32,102.33,0,0,0,1,32.370678,33.366882,17.139187
5372,25.86,173.24305555555554,0,0,1,0,30.586916,48.101105,36.818977
5373,29.94,156.27360000000002,0,0,1,1,33.38482,38.801983,47.054375
5374,26.04,103.57960000000001,0,0,1,0,41.370426,45.87052,32.2097
5375,25.6,132.3636,1,0,1,1,41.674168,39.569626,31.894531
5376,29.2,111.90759999999999,1,0,0,0,27.977646,19.512611,22.029549
5377,29.02,162.56,1,0,1,1,44.934837,40.169044,30.934391
5378,28.02,147.44,0,0,1,1,45.629295,25.118824,26.117146
5379,17.32,180.48999999999995,1,1,0,1,41.614468,18.098822,13.871141
5380,27.56,146.4884,0,0,1,1,44.671276,38.7379,44.7544
5381,25.88,149.36040000000003,0,0,1,0,42.069782,41.508373,45.112602
5382,29.94,76.35359999999999,0,0,1,0,49.785866,43.526012,25.633913
5383,23.34,112.73759999999999,0,0,1,1,23.557848,13.609861,36.1862
5384,27.78,137.1024,1,0,1,0,42.058178,53.91873,29.142822
5385,29.44,65.7636,0,0,1,0,31.763012,34.992706,8.159431
5386,28.04,135.6996,1,0,0,0,10.6147785,23.285248,29.68241
5387,27.3,112.87901701323248,0,0,1,1,42.553413,27.7235,31.276953
5388,10.76,129.67239999999998,0,0,1,0,12.29623,35.946266,41.70127
5389,32.74,92.8416,0,0,1,0,45.694008,47.51972,27.41293
5390,25.48,167.0084,0,0,1,0,36.08064,53.951973,22.375061
5391,28.96,167.25639999999999,0,0,1,1,47.546753,32.55929,42.65137
5392,29.6,112.56360000000001,0,0,1,1,25.936817,39.67465,42.109875
5393,21.8,148.97798929208804,0,0,1,1,45.883648,16.981033,39.324837
5394,27.86,157.49439999999998,0,0,0,0,47.849304,50.88418,37.64102
5395,26.82,119.72,0,0,1,0,37.23072,7.740776,25.219091
5396,30.22,101.84,1,0,1,1,41.23738,41.216904,26.029755
5397,18.86,182.1744,0,0,1,0,23.754744,30.792072,6.3451443
5398,26.16,110.88040000000001,1,0,1,1,47.058826,37.618977,33.36652
5399,24.02,176.4,1,0,0,1,13.902727,21.84777,20.709324
5400,18.64,193.99560000000002,1,0,1,0,34.482887,25.508663,47.90394
5401,29.48,127.6084,1,0,1,1,35.40589,45.629066,45.99301
5402,23.16,215.20039999999997,1,0,0,0,27.93175,44.246166,10.182278
5403,20.9,215.74559999999997,0,0,1,1,36.64304,38.349667,38.221146
5404,23.98,108.41283950617283,0,0,0,0,13.2209835,34.907867,22.595928
5405,27.02,106.64,0,0,1,0,22.362413,31.916162,27.035667
5406,30.8,96.3716,1,0,0,1,40.477413,16.085936,23.555172
5407,29.6,133.5636,1,0,1,1,46.120705,36.869373,38.095013
5408,23.02,212.28,0,0,1,1,51.439396,25.375261,35.653168
5409,20.04,206.8596,0,1,1,1,43.617226,29.584175,17.62418
5410,23.02,166.44,0,0,1,0,32.316612,51.827805,41.050156
5411,22.2,159.74760000000003,0,0,1,0,33.27696,49.89051,34.78749
5412,27.58,121.6864,0,0,0,0,32.869595,16.05463,36.34299
5413,14.94,108.69439999999999,0,1,0,1,20.72855,32.831272,34.25401
5414,14.16,186.82971729125575,1,0,0,1,13.567556,19.754717,35.81537
5415,21.76,191.79240000000001,0,0,1,0,25.31565,29.847271,46.34195
5416,8.8,170.0516,0,1,1,1,16.338501,22.196514,38.87976
5417,32.14,42.065599999999996,1,0,0,1,21.160957,17.492077,33.5543
5418,30.56,110.0484,0,0,1,1,20.113197,20.97839,46.510605
5419,29.04,75.4596,0,0,1,1,39.75355,25.914295,31.109802
5420,23.56,180.52839999999998,0,0,0,1,21.614384,25.612738,28.075485
5421,32.98,104.51840000000001,0,0,1,0,43.722744,48.15081,33.83063
5422,26.38,149.3504,1,0,0,1,34.71069,14.349504,23.840385
5423,18.2,185.90760000000003,0,0,0,1,18.736515,27.855913,29.087181
5424,22.36,171.74439999999998,0,1,0,0,37.821613,12.129646,37.75139
5425,29.18,94.0544,0,0,0,1,32.14691,27.940758,16.776272
5426,27.44,78.29333333333332,0,0,0,0,26.646791,49.948086,16.091673
5427,24.14,173.90559999999996,0,0,1,1,38.67924,35.63543,43.188747
5428,27.0,178.25959999999998,0,0,1,1,37.991127,29.986,53.88495
5429,24.8,131.0516,0,0,0,1,28.441109,36.132088,18.569702
5430,18.14,265.18559999999997,0,0,1,1,17.261883,25.070265,42.87617
5431,34.04,10.2996,0,0,1,0,44.8638,51.644505,25.530716
5432,30.2,131.42760000000004,1,1,0,1,41.13948,20.613567,10.660748
5433,15.12,136.05,0,0,1,1,16.394064,22.244581,43.57209
5434,31.78,95.70240000000001,0,1,0,1,44.49323,34.443764,28.69107
5435,18.2,168.26760000000002,1,0,0,1,24.570303,24.255127,37.934097
5436,12.86,125.23966942148758,0,0,1,1,15.962442,21.688766,37.16237
5437,27.8,172.64192708333334,0,0,0,0,25.123053,48.452187,23.263855
5438,29.76,126.7524,0,0,1,0,41.0615,56.030243,27.47127
5439,17.58,173.00639999999999,0,0,1,1,18.009983,19.10279,41.490486
5440,22.72,130.85,0,0,0,1,24.450151,27.284771,24.060085
5441,22.84,144.8276,0,0,0,0,18.335018,28.087677,31.574621
5442,26.72,155.37,0,0,1,0,48.05605,46.52693,26.344398
5443,33.64,48.79560000000001,0,0,1,0,39.47975,49.37737,38.53897
5444,22.88,147.40358184089962,1,0,0,1,28.988703,16.5448,19.542086
5445,18.9,181.86559999999997,0,0,1,1,19.52273,19.761528,41.393265
5446,24.38,165.75039999999998,0,0,1,1,25.552217,35.80228,37.297455
5447,28.46,136.88639999999998,0,0,0,1,36.06238,28.946905,18.120968
5448,10.8,215.5427319211103,0,0,0,0,16.28963,43.524666,26.27437
5449,23.94,147.4736,0,0,1,0,30.300953,30.241486,7.0000153
5450,18.72,149.87049861495845,0,1,0,0,27.563,14.338516,56.79877
5451,24.56,164.6484,1,0,0,1,33.358826,12.13945,22.949507
5452,5.88,172.36672967863896,0,0,1,0,5.671795,23.956713,30.654224
5453,20.82,156.16,0,1,0,1,14.910069,32.553043,32.62219
5454,34.62,29.08,0,0,0,1,29.370926,12.835186,47.89335
5455,31.9,71.9456,0,0,0,0,33.691982,24.462086,11.803654
5456,31.54,64.40960000000001,0,0,0,1,22.205177,36.219604,39.337955
5457,20.04,185.09959999999998,0,0,0,0,13.613113,22.831232,25.729588
5458,19.38,110.9375,1,0,0,0,24.739487,20.369041,6.2156677
5459,32.84,88.86759999999998,0,0,1,1,39.804207,33.62994,45.73266
5460,23.64,157.47560000000001,0,0,1,1,17.214458,24.527454,39.51061
5461,24.62,166.0,0,0,1,0,20.637403,23.755861,44.47233
5462,18.5,168.84959999999998,0,1,0,1,25.529852,35.217636,36.716385
